Datasheet,Image,DK Part #,Mfr Part #,Mfr,Supplier,Description,Stock,Price,@ qty,Min Qty,Package,Series,"Part Status","Turns Ratio - Primary:Secondary","Impedance - Primary (Ohms)","Impedance - Secondary (Ohms)","DC Resistance (DCR) - Primary","DC Resistance (DCR) - Secondary","Transformer Type","Frequency Range","Frequency Response","Voltage - Isolation","Insertion Loss","Return Loss","Power Level","Operating Temperature","Approval Agency","Mounting Type","Size / Dimension","Height - Seated (Max)","Termination Style"
"https://belfuse.com/resources/datasheets/signaltransformer/ds-st-241-series.pdf","//media.digikey.com/photos/Signal%20Transformers%20Photos/DP-241-4-Series.jpg","595-1090-ND","DP-241-5-24","Signal Transformer","Signal Transformer","PWR XFMR LAMINATED 12VA CHAS MT","174","16.33","0","1","Box","Two-4-One™","Active","Laminated Core","115V, 230V","24V","500mA","Dual","Single","Yes","12VA","Chassis Mount","Solder, Quick Connect","71.40mm L x 36.30mm W","42.80mm","2500Vrms","0.7 lb (317.51 g)"
"https://www.hammfg.com/electronics/transformers/power/166.pdf","//media.digikey.com/photos/Hammond%20Mfg%20Photos/166%20Series.jpg","HM519-ND","166J12","Hammond Manufacturing","Hammond Manufacturing","PWR XFMR LAMINATED 12.6VA CHAS","149","20.16","0","1","Bulk","166","Active","Laminated Core","115V","12.6V","1A","Single","Single","Yes","12.6VA","Chassis Mount","Wire Leads","71.37mm L x 41.40mm W","42.93mm","2000Vrms","0.7 lb (317.51 g)"
"http://catalog.triadmagnetics.com/Asset/VPP24-1250.pdf","//media.digikey.com/photos/Triad%20Magnetics%20Photos/XFORMER%2030.0VA%20TO61-1617.jpg","237-1078-ND","VPP24-1250","Triad Magnetics","Triad Magnetics","PWR XFMR LAMINATED 30VA TH","667","21.31","0","1","Box","PC Mount: World Series™","Active","Laminated Core","115V, 230V","Parallel 12V, Series 24V","Parallel 2.5A, Series 1.25A","Dual","Dual","No","30VA","Through Hole","PC Pin","66.68mm L x 55.55mm W","39.67mm","4000Vrms","1.2 lbs (544.3 g)"
"http://catalog.triadmagnetics.com/Asset/TCT40-05E07K.pdf","//media.digikey.com/Photos/Triad%20Magnetics%20Photos/MFG_TCT40-K.jpg","237-1244-ND","TCT40-05E07K","Triad Magnetics","Triad Magnetics","PWR XFMR LAMINATED 40VA CHAS MT","641","22.21","0","1","Box","Class 2, TCT","Active","Laminated Core","120V, 208V, 240V","24V","1.67A","Single, Multiple Taps","Single","No","40VA","Chassis Mount","Wire Leads","92.46mm L x 56.67mm W","57.40mm","1500Vrms","1.5 lbs (680.4 g)"
"https://belfuse.com/resources/datasheets/signaltransformer/ds-st-14a-series.pdf","//media.digikey.com/Photos/Signal%20Transformers%20Photos/MFG_14A_series.jpg","595-1032-ND","14A-20-36","Signal Transformer","Signal Transformer","PWR XFMR LAMINATED 20VA TH","808","18.8","0","1","Box","One-4-All™","Active","Laminated Core","115V, 230V","Parallel 18V, Series 36V","Parallel 1.12A, Series 560mA","Dual","Dual","No","20VA","Through Hole","PC Pin","57.20mm L x 47.60mm W","41.30mm","4000Vrms","0.9 lb (408.23 g)"
"https://belfuse.com/resources/datasheets/signaltransformer/ds-st-14a-series.pdf","//media.digikey.com/Photos/Signal%20Transformers%20Photos/MFG_14A_series.jpg","595-1015-ND","14A-20-20","Signal Transformer","Signal Transformer","PWR XFMR LAMINATED 20VA TH","777","18.8","0","1","Box","One-4-All™","Active","Laminated Core","115V, 230V","Parallel 10V, Series 20V","Parallel 2A, Series 1A","Dual","Dual","No","20VA","Through Hole","PC Pin","57.20mm L x 47.60mm W","41.30mm","4000Vrms","0.9 lb (408.23 g)"
"http://catalog.triadmagnetics.com/Asset/FS24-800-C2.pdf","//media.digikey.com/Photos/Triad%20Magnetics%20Photos/FSyy-yyyy-C2-B.JPG","237-1523-ND","FS24-800-C2","Triad Magnetics","Triad Magnetics","PWR XFMR LAMINATED 20VA TH","567","19.44","0","1","Tube","Split Pack™, Class 2/3, FS","Active","Laminated Core","115V, 230V","Parallel 12V, Series 24V","Parallel 1.6A, Series 800mA","Dual","Dual","No","20VA","Through Hole","PC Pin","57.15mm L x 47.63mm W","36.50mm","4200Vrms","0.8 lb (362.87 g)"
"https://www.tamuracorp.com/clientuploads/pdfs/engineeringdocs/PL20-XX-130B.pdf","//media.digikey.com/photos/Tamura%20Photos/PL20-xx-130B.jpg","MT3122-ND","PL20-20-130B","Tamura","Tamura","PWR XFMR LAMINATED 20VA TH","693","23.73","0","1","Bulk","PL20-xx-130B","Active","Laminated Core","115V, 230V","Parallel 10V, Series 20V","Parallel 2A, Series 1A","Dual","Dual","No","20VA","Through Hole","PC Pin","57.20mm L x 47.60mm W","41.28mm","3500Vrms","-"
"https://belfuse.com/resources/datasheets/signaltransformer/ds-st-lp-series.pdf","//media.digikey.com/Photos/Signal%20Transformers%20Photos/MFG_LP_series.jpg","595-1329-ND","LP-24-500","Signal Transformer","Signal Transformer","PWR XFMR SEMI-TORO 12VA TH","668","21.64","0","1","Bulk","LP","Active","Semi-Toroidal","115V, 230V","Parallel 12V, Series 24V","Parallel 1A, Series 500mA","Dual","Dual","No","12VA","Through Hole","PC Pin","63.50mm L x 50.80mm W","27.10mm","1500Vrms","0.688 lb (312.07 g)"
"https://belfuse.com/resources/datasheets/signaltransformer/ds-st-14a-series.pdf","//media.digikey.com/Photos/Signal%20Transformers%20Photos/MFG_14A_series.jpg","595-1033-ND","14A-30-36","Signal Transformer","Signal Transformer","PWR XFMR LAMINATED 30VA TH","224","22.21","0","1","Box","One-4-All™","Active","Laminated Core","115V, 230V","Parallel 18V, Series 36V","Parallel 1.64A, Series 820mA","Dual","Dual","No","30VA","Through Hole","PC Pin","66.70mm L x 55.50mm W","39.70mm","4000Vrms","1.2 lbs (544.3 g)"
"https://belfuse.com/resources/datasheets/signaltransformer/ds-st-14a-series.pdf","//media.digikey.com/Photos/Signal%20Transformers%20Photos/MFG_14A_series.jpg","595-1022-ND","14A-30-24","Signal Transformer","Signal Transformer","PWR XFMR LAMINATED 30VA TH","0","21.99","0","1","Box","One-4-All™","Active","Laminated Core","115V, 230V","Parallel 12V, Series 24V","Parallel 2.5A, Series 1.25A","Dual","Dual","No","30VA","Through Hole","PC Pin","66.70mm L x 55.50mm W","39.70mm","4000Vrms","1.2 lbs (544.3 g)"
"https://belfuse.com/resources/datasheets/signaltransformer/ds-st-14a-series.pdf","//media.digikey.com/Photos/Signal%20Transformers%20Photos/MFG_14A_series.jpg","595-1027-ND","14A-30-28","Signal Transformer","Signal Transformer","PWR XFMR LAMINATED 30VA TH","225","22.21","0","1","Box","One-4-All™","Active","Laminated Core","115V, 230V","Parallel 14V, Series 28V","Parallel 2.12A, Series 1.06A","Dual","Dual","No","30VA","Through Hole","PC Pin","66.70mm L x 55.50mm W","39.70mm","4000Vrms","1.2 lbs (544.3 g)"
"http://catalog.triadmagnetics.com/Asset/VPP20-2800.pdf","//media.digikey.com/photos/Triad%20Magnetics%20Photos/XFORMER%2056.0VA%20TO61-1617.jpg","237-1091-ND","VPP20-2800","Triad Magnetics","Triad Magnetics","PWR XFMR LAMINATED 56VA TH","242","28.35","0","1","Box","PC Mount: World Series™","Active","Laminated Core","115V, 230V","Parallel 10V, Series 20V","Parallel 5.6A, Series 2.8A","Dual","Dual","No","56VA","Through Hole","PC Pin","76.20mm L x 63.50mm W","46.02mm","4000Vrms","1.7 lbs (771.1 g)"
"http://catalog.triadmagnetics.com/Asset/VPP24-2330.pdf","//media.digikey.com/photos/Triad%20Magnetics%20Photos/XFORMER%2056.0VA%20TO61-1617.jpg","237-1092-ND","VPP24-2330","Triad Magnetics","Triad Magnetics","PWR XFMR LAMINATED 56VA TH","2,409","28.64","0","1","Box","PC Mount: World Series™","Active","Laminated Core","115V, 230V","Parallel 12V, Series 24V","Parallel 4.66A, Series 2.33A","Dual","Dual","No","56VA","Through Hole","PC Pin","76.20mm L x 63.50mm W","46.02mm","4000Vrms","1.7 lbs (771.1 g)"
"https://belfuse.com/resources/datasheets/signaltransformer/ds-st-14a-series.pdf","//media.digikey.com/Photos/Signal%20Transformers%20Photos/MFG_14A_series.jpg","595-1028-ND","14A-56-28","Signal Transformer","Signal Transformer","PWR XFMR LAMINATED 56VA TH","423","23.46","0","1","Box","One-4-All™","Active","Laminated Core","115V, 230V","Parallel 14V, Series 28V","Parallel 4A, Series 2A","Dual","Dual","No","56VA","Through Hole","PC Pin","76.20mm L x 63.50mm W","46.00mm","4000Vrms","1.7 lbs (771.1 g)"
"https://belfuse.com/resources/datasheets/signaltransformer/ds-st-14a-series.pdf","//media.digikey.com/Photos/Signal%20Transformers%20Photos/MFG_14A_series.jpg","595-1034-ND","14A-56-36","Signal Transformer","Signal Transformer","PWR XFMR LAMINATED 56VA TH","185","23.46","0","1","Box","One-4-All™","Active","Laminated Core","115V, 230V","Parallel 18V, Series 36V","Parallel 3.12A, Series 1.56A","Dual","Dual","No","56VA","Through Hole","PC Pin","76.20mm L x 63.50mm W","46.00mm","4000Vrms","1.7 lbs (771.1 g)"
"https://www.hammfg.com/electronics/transformers/power/185.pdf","//media.digikey.com/Photos/Hammond%20Mfg%20Photos/MFG_185C10.jpg","HM2123-ND","185D24","Hammond Manufacturing","Hammond Manufacturing","PWR XFMR LAMINATED 43VA CHAS MT","73","29.41","0","1","Bulk","185","Active","Laminated Core","115V, 230V","Parallel 12V, Series 24V","Parallel 3.6A, Series 1.8A","Dual","Dual","No","43VA","Chassis Mount","Solder, Quick Connect","79.25mm L x 56.39mm W","68.07mm","4000Vrms","1.8 lbs (816.5 g)"
"https://belfuse.com/resources/datasheets/signaltransformer/ds-st-lp-series.pdf","//media.digikey.com/Photos/Signal%20Transformers%20Photos/MFG_LP_series.jpg","595-1346-ND","LP-40-1200","Signal Transformer","Signal Transformer","PWR XFMR SEMI-TORO 48VA TH","356","23.81","0","1","Bulk","LP","Active","Semi-Toroidal","115V, 230V","Parallel 20V, Series 40V","Parallel 2.4A, Series 1.2A","Dual","Dual","No","48VA","Through Hole","PC Pin","79.20mm L x 63.50mm W","34.90mm","1500Vrms","1.4 lbs (635 g)"
"http://www.talema.com/uploads/documents/product-datasheets/Transformer%20Catalog.pdf","//media.digikey.com/Photos/Talema%20Group%20LLC/7000xK.jpg","1295-1036-ND","70001K","Talema Group LLC","Talema Group LLC","XFRMR TOROIDAL 1.6VA THRU HOLE","470","24.67","0","1","Tray","7XXXX","Active","Toroidal","115V, 230V","Parallel 9V, Series 18V","Parallel 178mA, Series 89mA","Dual","Dual","No","1.6VA","Through Hole","PC Pin","39.60mm L x 39.60mm W","18.50mm","4000Vrms","0.157 lb (71.21 g)"
"https://www.hammfg.com/electronics/transformers/power/166.pdf","//media.digikey.com/photos/Hammond%20Mfg%20Photos/166%20Series.jpg","HM547-ND","166L24","Hammond Manufacturing","Hammond Manufacturing","PWR XFMR LAMINATED 48VA CHAS MT","145","32.07","0","1","Bulk","166","Active","Laminated Core","115V","24V","2A","Single","Single","Yes","48VA","Chassis Mount","Wire Leads","93.73mm L x 54.10mm W","58.67mm","2000Vrms","1.9 lbs (861.8 g)"
"http://catalog.triadmagnetics.com/Asset/F8-24.pdf","//media.digikey.com/Photos/Triad%20Magnetics%20Photos/F8-24.JPG","237-1721-ND","F8-24","Triad Magnetics","Triad Magnetics","PWR XFMR LAMINATED 100VA CHAS MT","408","28.6","0","1","Box","Quick Pack","Active","Laminated Core","115V","24V","4A","Single","Single","Yes","100VA","Chassis Mount","Solder, Quick Connect - 0.187"" (4.7mm)","102.39mm L x 57.15mm W","65.07mm","2500VAC","2.8 lbs (1.3 kg)"
"http://catalog.triadmagnetics.com/Asset/FD8-24.pdf","//media.digikey.com/Photos/Triad%20Magnetics%20Photos/FD8-24.JPG","237-1769-ND","FD8-24","Triad Magnetics","Triad Magnetics","PWR XFMR LAMINATED 100VA CHAS MT","192","28.89","0","1","Box","Quick Pack","Active","Laminated Core","115V, 230V","24V","4A","Dual","Single","Yes","100VA","Chassis Mount","Solder, Quick Connect - 0.187"" (4.7mm)","102.39mm L x 57.15mm W","65.07mm","2500VAC","2.8 lbs (1.3 kg)"
"//media.digikey.com/pdf/Data%20Sheets/AlfaMag%20Elect%20PDFs/L01_Series.pdf","//media.digikey.com/Photos/AlfaMag%20Electronics%20Photos/L01-63xx.jpg","TE2258-ND","L01-6362","Amgis, LLC","Amgis, LLC","PWR XFMR TORO 25VA TH","21","30.86","0","1","Tray","L01","Active","Toroidal","115V, 230V","Parallel 12V, Series 24V","Parallel 2.082A, Series 1.041A","Dual","Dual","No","25VA","Through Hole","PC Pin","60.00mm L x 60.00mm W","37.50mm","4000Vrms","0.959 lb (435 g)"
"http://www.talema.com/uploads/documents/product-datasheets/Transformer%20Catalog.pdf","//media.digikey.com/Photos/Talema%20Group%20LLC/70xxxK.jpg","1295-1024-ND","70060K","Talema Group LLC","Talema Group LLC","XFRMR TOROIDAL 25VA THRU HOLE","184","31.49","0","1","Tray","7XXXX","Active","Toroidal","115V, 230V","Parallel 7V, Series 14V","Parallel 3.57A, Series 1.785A","Dual","Dual","No","25VA","Through Hole","PC Pin","60.00mm L x 60.00mm W","37.50mm","4000Vrms","0.856 lb (388.28 g)"
"http://www.talema.com/uploads/documents/product-datasheets/Transformer%20Catalog.pdf","//media.digikey.com/Photos/Talema%20Group%20LLC/70xxxK.jpg","1295-1021-ND","70062K","Talema Group LLC","Talema Group LLC","XFRMR TOROIDAL 25VA THRU HOLE","260","31.62","0","1","Tray","7XXXX","Active","Toroidal","115V, 230V","Parallel 12V, Series 24V","Parallel 2.082A, Series 1.041A","Dual","Dual","No","25VA","Through Hole","PC Pin","60.00mm L x 60.00mm W","37.50mm","4000Vrms","0.856 lb (388.28 g)"
"http://www.talema.com/uploads/documents/product-datasheets/Transformer%20Catalog.pdf","//media.digikey.com/Photos/Talema%20Group%20LLC/70xxxK.jpg","1295-1023-ND","70063K","Talema Group LLC","Talema Group LLC","XFRMR TOROIDAL 25VA THRU HOLE","71","31.62","0","1","Tray","7XXXX","Active","Toroidal","115V, 230V","Parallel 15V, Series 30V","Parallel 1.664A, Series 832mA","Dual","Dual","No","25VA","Through Hole","PC Pin","60.00mm L x 60.00mm W","37.50mm","4000Vrms","0.856 lb (388.28 g)"
"http://catalog.triadmagnetics.com/Asset/VPT230-220.pdf","//media.digikey.com/Photos/Triad%20Magnetics%20Photos/VPT230-220.JPG","237-1331-ND","VPT230-220","Triad Magnetics","Triad Magnetics","PWR XFMR TORO 50VA CHAS MT","190","39.68","0","1","Box","Chassis Mount: World Series™","Active","Toroidal","115V, 230V","Parallel 115V, Series 230V","Parallel 440mA, Series 220mA","Dual","Dual","No","50VA","Chassis Mount","Wire Leads","80.00mm Dia x 33.00mm W","36.0mm","4000Vrms","1.4 lbs (635 g)"
"http://catalog.triadmagnetics.com/Asset/VPT24-2080.pdf","//media.digikey.com/Photos/Triad%20Magnetics%20Photos/VPT24-2080.jpg","237-1332-ND","VPT24-2080","Triad Magnetics","Triad Magnetics","PWR XFMR TORO 50VA CHAS MT","106","39.68","0","1","Box","Chassis Mount: World Series™","Active","Toroidal","115V, 230V","Parallel 12V, Series 24V","Parallel 4.16A, Series 2.08A","Dual","Dual","No","50VA","Chassis Mount","Wire Leads","80.00mm Dia x 33.00mm W","36.0mm","4000Vrms","1.4 lbs (635 g)"
"http://catalog.triadmagnetics.com/Asset/VPT30-1670.pdf","//media.digikey.com/photos/Triad%20Magnetics%20Photos/vpt30-5330.JPG","237-1333-ND","VPT30-1670","Triad Magnetics","Triad Magnetics","PWR XFMR TORO 50VA CHAS MT","144","39.68","0","1","Box","Chassis Mount: World Series™","Active","Toroidal","115V, 230V","Parallel 15V, Series 30V","Parallel 3.34A, Series 1.67A","Dual","Dual","No","50VA","Chassis Mount","Wire Leads","80.00mm Dia x 33.00mm W","36.0mm","4000Vrms","1.4 lbs (635 g)"
"https://belfuse.com/resources/datasheets/signaltransformer/ds-st-a41-series.pdf","//media.digikey.com/photos/Signal%20Transformers%20Photos/XFORMER%20MTG%20STYLE%20B%20TO63-1812.jpg","595-1286-ND","A41-130-20","Signal Transformer","Signal Transformer","PWR XFMR LAMINATED 130VA CHAS MT","149","41.73","0","1","Box","All-4-One™","Active","Laminated Core","115V, 230V","Parallel 10V, Series 20V","Parallel 13A, Series 6.5A","Dual","Dual","No","130VA","Chassis Mount","Solder, Quick Connect","71.40mm L x 76.20mm W","85.70mm","4000Vrms","4.1 lbs (1.9 kg)"
"http://catalog.triadmagnetics.com/Asset/VPT30-5330.pdf","//media.digikey.com/Photos/Triad%20Magnetics%20Photos/vpt30-5330.JPG","237-1347-ND","VPT30-5330","Triad Magnetics","Triad Magnetics","PWR XFMR TORO 160VA CHAS MT","69","63.33","0","1","Box","Chassis Mount: World Series™","Active","Toroidal","115V, 230V","Parallel 15V, Series 30V","Parallel 10.66A, Series 5.33A","Dual","Dual","No","160VA","Chassis Mount","Wire Leads","103.00mm Dia x 48.00mm W","52.0mm","4000Vrms","3.6 lbs (1.6 kg)"
"http://catalog.triadmagnetics.com/Asset/VPM240-2080.pdf","//media.digikey.com/Photos/Triad%20Magnetics%20Photos/MFG_VPM.jpg","237-2058-ND","VPM240-2080","Triad Magnetics","Triad Magnetics","PWR XFMR TORO 500VA CHAS MT","36","205.74","0","1","Box","Toroidal Medical, VPM","Active","Toroidal","100V, 120V, 220V, 240V","Parallel 120V, Series 240V","Parallel 4.16A, Series 2.08A","Dual, Multiple Taps","Dual","No","500VA","Chassis Mount","Wire Leads","147.00mm Dia","64.00mm","4000Vrms","11 lbs (5 kg)"
"http://catalog.triadmagnetics.com/Asset/VPT230-2170.pdf","//media.digikey.com/Photos/Triad%20Magnetics%20Photos/VPT230-2170.jpg","237-1357-ND","VPT230-2170","Triad Magnetics","Triad Magnetics","PWR XFMR TORO 500VA CHAS MT","71","130.51","0","1","Box","Chassis Mount: World Series™","Active","Toroidal","115V, 230V","Parallel 115V, Series 230V","Parallel 4.34A, Series 2.17A","Dual","Dual","No","500VA","Chassis Mount","Wire Leads","140.00mm Dia x 60.00mm W","66.0mm","4000Vrms","9.3 lbs (4.2 kg)"
"http://catalog.triadmagnetics.com/Asset/VPT48-10400.pdf","//media.digikey.com/Photos/Triad%20Magnetics%20Photos/VPT48-1040.jpg","237-1358-ND","VPT48-10400","Triad Magnetics","Triad Magnetics","PWR XFMR TORO 500VA CHAS MT","5","130.51","0","1","Box","Chassis Mount: World Series™","Active","Toroidal","115V, 230V","Parallel 24V, Series 48V","Parallel 20.8A, Series 10.4A","Dual","Dual","No","500VA","Chassis Mount","Wire Leads","140.00mm Dia x 60.00mm W","66.0mm","4000Vrms","9.3 lbs (4.2 kg)"
"http://catalog.triadmagnetics.com/Asset/VPT230-4350.pdf","//media.digikey.com/Photos/Triad%20Magnetics%20Photos/VPT230-4350.jpg","237-1360-ND","VPT230-4350","Triad Magnetics","Triad Magnetics","PWR XFMR TORO 1000VA CHAS MT","138","197.37","0","1","Box","Chassis Mount: World Series™","Active","Toroidal","115V, 230V","Parallel 115V, Series 230V","Parallel 8.7A, Series 4.35A","Dual","Dual","No","1000VA","Chassis Mount","Wire Leads","175.00mm Dia x 68.00mm W","76.0mm","4000Vrms","18 lbs (8.2 kg)"
"http://catalog.triadmagnetics.com/Asset/VPT100-25000.pdf","//media.digikey.com/Photos/Triad%20Magnetics%20Photos/VPT100-25000.jpg","237-1625-ND","VPT100-25000","Triad Magnetics","Triad Magnetics","PWR XFMR TORO 2500VA CHAS MT","27","399.7","0","1","Box","Chassis Mount: World Series™","Active","Toroidal","115V, 230V","Parallel 50V, Series 100V","Parallel 50A, Series 25A","Dual","Dual","No","2500VA","Chassis Mount","Wire Leads","208.00mm Dia x 112.00mm W","120.0mm","4000Vrms","43 lbs (19.5 kg)"
"https://www.tamuracorp.com/clientuploads/pdfs/engineeringdocs/3FD-2XX.pdf","//media.digikey.com/photos/Tamura%20Photos/3FD-248.JPG","MT2113-ND","3FD-224","Tamura","Tamura","PWR XFMR LAMINATED 1.1VA TH","1,164","7.63","0","1","Tube","3FD-2xx","Active","Laminated Core","115V, 230V","Parallel 12V, Series 24V","Parallel 90mA, Series 45mA","Dual","Dual","No","1.1VA","Through Hole","PC Pin","35.56mm L x 31.00mm W","38.00mm","2500Vrms","-"
"http://catalog.triadmagnetics.com/Asset/FS20-055-C2.pdf","//media.digikey.com/Photos/Triad%20Magnetics%20Photos/FSxx-xxx-C2-B.JPG","237-1575-ND","FS20-055-C2","Triad Magnetics","Triad Magnetics","PWR XFMR LAMINATED 1.1VA TH","2,148","6.89","0","1","Tube","Split Pack™, Class 2/3, FS","Active","Laminated Core","115V, 230V","Parallel 10V, Series 20V","Parallel 110mA, Series 55mA","Dual","Dual","No","1.1VA","Through Hole","PC Pin","34.93mm L x 28.58mm W","23.80mm","4200Vrms","0.17 lb (77.11 g)"
"http://catalog.triadmagnetics.com/Asset/FS10-110-C2.pdf","//media.digikey.com/Photos/Triad%20Magnetics%20Photos/FS10-110-C2-B.jpg","237-1578-ND","FS10-110-C2","Triad Magnetics","Triad Magnetics","PWR XFMR LAMINATED 1.1VA TH","1,271","6.89","0","1","Tube","Split Pack™, Class 2/3, FS","Active","Laminated Core","115V, 230V","Parallel 5V, Series 10V","Parallel 220mA, Series 110mA","Dual","Dual","No","1.1VA","Through Hole","PC Pin","34.93mm L x 28.58mm W","23.80mm","4200Vrms","0.17 lb (77.11 g)"
"http://catalog.triadmagnetics.com/Asset/F16-150-C2.pdf","//media.digikey.com/Photos/Triad%20Magnetics%20Photos/FSxx-xxx-C2-B%2033.32mm.JPG","237-1492-ND","F16-150-C2","Triad Magnetics","Triad Magnetics","PWR XFMR LAMINATED 2.5VA TH","2,168","7.08","0","1","Tray","Split Pack™, Class 2/3, F","Active","Laminated Core","115V","Parallel 8V, Series 16V","Parallel 300mA, Series 150mA","Single","Dual","No","2.5VA","Through Hole","PC Pin","34.93mm L x 28.58mm W","30.15mm","4200Vrms","0.25 lb (113.4 g)"
"http://catalog.triadmagnetics.com/Asset/FS16-150-C2.pdf","//media.digikey.com/Photos/Triad%20Magnetics%20Photos/FSxx-xxx-C2-B.JPG","237-1541-ND","FS16-150-C2","Triad Magnetics","Triad Magnetics","PWR XFMR LAMINATED 2.4VA TH","305","7.76","0","1","Tube","Split Pack™, Class 2/3, FS","Active","Laminated Core","115V, 230V","Parallel 8V, Series 16V","Parallel 300mA, Series 150mA","Dual","Dual","No","2.4VA","Through Hole","PC Pin","34.93mm L x 28.58mm W","30.15mm","4200Vrms","0.25 lb (113.4 g)"
"http://catalog.triadmagnetics.com/Asset/VPP16-150.pdf","//media.digikey.com/photos/Triad%20Magnetics%20Photos/XFORMER%202.50VA%20TO61-1617.jpg","237-1062-ND","VPP16-150","Triad Magnetics","Triad Magnetics","PWR XFMR LAMINATED 2.5VA TH","3,069","10.42","0","1","Box","PC Mount: World Series™","Active","Laminated Core","115V, 230V","Parallel 8V, Series 16V","Parallel 300mA, Series 150mA","Dual","Dual","No","2.5VA","Through Hole","PC Pin","41.28mm L x 33.32mm W","28.58mm","4000Vrms","0.25 lb (113.4 g)"
